0,-1,30.94915549743925,0
1,-1,30.94915549743925,0
2,-1,30.94915549743925,0
3,-1,30.94915549743925,0
4,-1,30.94915549743925,0
6,-1,30.94915549743925,0
7,-1,30.94915549743925,0
9,-1,30.94915549743925,0
10,-1,30.94915549743925,0
14,-1,30.94915549743925,0
17,-1,30.94915549743925,0
19,-1,30.94915549743925,0
20,-1,30.94915549743925,0
21,-1,30.94915549743925,0
22,-1,30.94915549743925,0
27,6,31.625847226762556,1
29,6,31.625847226762556,1
30,6,31.625847226762556,1
31,6,31.625847226762556,1
33,6,31.625847226762556,1
34,6,31.625847226762556,1
35,6,31.625847226762556,1
36,6,31.625847226762556,1
37,6,31.625847226762556,1
40,6,31.625847226762556,1
41,6,31.625847226762556,1
43,6,31.625847226762556,1
44,6,31.625847226762556,1
46,14,31.625847226762556,1
47,14,31.625847226762556,1
48,14,31.625847226762556,1
51,14,31.625847226762556,1
52,14,31.625847226762556,1
54,14,31.625847226762556,1
55,14,31.625847226762556,1
57,14,31.625847226762556,1
58,14,31.625847226762556,1
59,14,31.625847226762556,1
61,14,31.625847226762556,1
64,14,31.625847226762556,1
65,21,31.625847226762556,1
67,21,31.625847226762556,1
68,21,31.625847226762556,1
69,21,31.625847226762556,1
71,21,31.625847226762556,1
72,21,31.625847226762556,1
74,21,31.625847226762556,1
75,21,31.625847226762556,1
76,21,31.625847226762556,1
81,21,31.625847226762556,1
83,21,31.625847226762556,1
85,2,31.625847226762556,1
86,2,31.625847226762556,1
88,2,31.625847226762556,1
89,2,31.625847226762556,1
90,2,31.625847226762556,1
91,2,31.625847226762556,1
92,2,31.625847226762556,1
93,2,31.625847226762556,1
94,2,31.625847226762556,1
96,2,31.625847226762556,1
97,2,31.625847226762556,1
98,2,31.625847226762556,1
101,2,31.625847226762556,1
102,2,31.625847226762556,1
104,2,31.625847226762556,1
105,19,31.625847226762556,1
107,19,31.625847226762556,1
109,19,31.625847226762556,1
110,19,31.625847226762556,1
113,19,31.625847226762556,1
115,19,31.625847226762556,1
117,19,31.625847226762556,1
118,19,31.625847226762556,1
119,19,31.625847226762556,1
123,19,31.625847226762556,1
124,19,31.625847226762556,1
125,0,31.625847226762556,1
126,0,31.625847226762556,1
129,0,31.625847226762556,1
130,0,31.625847226762556,1
131,0,31.625847226762556,1
132,0,31.625847226762556,1
133,0,31.625847226762556,1
134,0,31.625847226762556,1
135,0,31.625847226762556,1
136,0,31.625847226762556,1
137,0,31.625847226762556,1
138,0,31.625847226762556,1
139,0,31.625847226762556,1
142,0,31.625847226762556,1
143,0,31.625847226762556,1
146,20,31.625847226762556,1
147,20,31.625847226762556,1
148,20,31.625847226762556,1
149,20,31.625847226762556,1
150,20,31.625847226762556,1
152,20,31.625847226762556,1
153,20,31.625847226762556,1
154,20,31.625847226762556,1
155,20,31.625847226762556,1
156,20,31.625847226762556,1
157,20,31.625847226762556,1
158,20,31.625847226762556,1
160,20,31.625847226762556,1
161,20,31.625847226762556,1
162,20,31.625847226762556,1
164,20,31.625847226762556,1
165,3,31.625847226762556,1
169,3,31.625847226762556,1
170,3,31.625847226762556,1
172,3,31.625847226762556,1
174,3,31.625847226762556,1
175,3,31.625847226762556,1
177,3,31.625847226762556,1
179,3,31.625847226762556,1
182,3,31.625847226762556,1
183,3,31.625847226762556,1
185,4,31.625847226762556,1
187,4,31.625847226762556,1
188,4,31.625847226762556,1
191,4,31.625847226762556,1
192,4,31.625847226762556,1
193,4,31.625847226762556,1
194,4,31.625847226762556,1
200,4,31.625847226762556,1
201,4,31.625847226762556,1
202,4,31.625847226762556,1
204,4,31.625847226762556,1
206,17,31.625847226762556,1
207,17,31.625847226762556,1
209,17,31.625847226762556,1
210,17,31.625847226762556,1
211,17,31.625847226762556,1
212,17,31.625847226762556,1
213,17,31.625847226762556,1
214,17,31.625847226762556,1
215,17,31.625847226762556,1
217,17,31.625847226762556,1
218,17,31.625847226762556,1
219,17,31.625847226762556,1
221,17,31.625847226762556,1
222,17,31.625847226762556,1
223,17,31.625847226762556,1
224,17,31.625847226762556,1
225,1,31.625847226762556,1
227,1,31.625847226762556,1
229,1,31.625847226762556,1
231,1,31.625847226762556,1
232,1,31.625847226762556,1
233,1,31.625847226762556,1
237,1,31.625847226762556,1
238,1,31.625847226762556,1
239,1,31.625847226762556,1
242,1,31.625847226762556,1
243,1,31.625847226762556,1
244,1,31.625847226762556,1
246,9,31.625847226762556,1
247,9,31.625847226762556,1
250,9,31.625847226762556,1
252,9,31.625847226762556,1
253,9,31.625847226762556,1
256,9,31.625847226762556,1
257,9,31.625847226762556,1
258,9,31.625847226762556,1
261,9,31.625847226762556,1
262,9,31.625847226762556,1
263,9,31.625847226762556,1
265,10,31.625847226762556,1
266,10,31.625847226762556,1
268,10,31.625847226762556,1
270,10,31.625847226762556,1
273,10,31.625847226762556,1
274,10,31.625847226762556,1
275,10,31.625847226762556,1
279,10,31.625847226762556,1
280,10,31.625847226762556,1
281,10,31.625847226762556,1
284,10,31.625847226762556,1
285,22,31.625847226762556,1
286,22,31.625847226762556,1
289,22,31.625847226762556,1
291,22,31.625847226762556,1
292,22,31.625847226762556,1
294,22,31.625847226762556,1
295,22,31.625847226762556,1
296,22,31.625847226762556,1
297,22,31.625847226762556,1
298,22,31.625847226762556,1
299,22,31.625847226762556,1
301,22,31.625847226762556,1
304,22,31.625847226762556,1
306,7,31.625847226762556,1
307,7,31.625847226762556,1
308,7,31.625847226762556,1
309,7,31.625847226762556,1
310,7,31.625847226762556,1
311,7,31.625847226762556,1
312,7,31.625847226762556,1
315,7,31.625847226762556,1
316,7,31.625847226762556,1
319,7,31.625847226762556,1
321,7,31.625847226762556,1
323,7,31.625847226762556,1
327,46,24.875002724201806,2
328,46,24.875002724201806,2
329,46,24.875002724201806,2
332,46,24.875002724201806,2
333,46,24.875002724201806,2
334,46,24.875002724201806,2
335,46,24.875002724201806,2
336,46,24.875002724201806,2
338,46,24.875002724201806,2
340,46,24.875002724201806,2
341,46,24.875002724201806,2
342,46,24.875002724201806,2
343,46,24.875002724201806,2
344,46,24.875002724201806,2
347,210,24.875002724201806,2
349,210,24.875002724201806,2
352,210,24.875002724201806,2
353,210,24.875002724201806,2
354,210,24.875002724201806,2
361,210,24.875002724201806,2
362,210,24.875002724201806,2
363,210,24.875002724201806,2
365,296,24.875002724201806,2
368,296,24.875002724201806,2
369,296,24.875002724201806,2
372,296,24.875002724201806,2
375,296,24.875002724201806,2
377,296,24.875002724201806,2
379,296,24.875002724201806,2
381,296,24.875002724201806,2
382,296,24.875002724201806,2
383,296,24.875002724201806,2
384,296,24.875002724201806,2
385,146,24.875002724201806,2
386,146,24.875002724201806,2
387,146,24.875002724201806,2
388,146,24.875002724201806,2
389,146,24.875002724201806,2
392,146,24.875002724201806,2
393,146,24.875002724201806,2
395,146,24.875002724201806,2
396,146,24.875002724201806,2
397,146,24.875002724201806,2
398,146,24.875002724201806,2
401,146,24.875002724201806,2
402,146,24.875002724201806,2
403,146,24.875002724201806,2
405,201,24.875002724201806,2
406,201,24.875002724201806,2
407,201,24.875002724201806,2
408,201,24.875002724201806,2
409,201,24.875002724201806,2
410,201,24.875002724201806,2
413,201,24.875002724201806,2
414,201,24.875002724201806,2
417,201,24.875002724201806,2
418,201,24.875002724201806,2
419,201,24.875002724201806,2
420,201,24.875002724201806,2
421,201,24.875002724201806,2
424,201,24.875002724201806,2
427,237,24.875002724201806,2
428,237,24.875002724201806,2
429,237,24.875002724201806,2
432,237,24.875002724201806,2
433,237,24.875002724201806,2
434,237,24.875002724201806,2
435,237,24.875002724201806,2
437,237,24.875002724201806,2
439,237,24.875002724201806,2
440,237,24.875002724201806,2
441,237,24.875002724201806,2
442,237,24.875002724201806,2
443,237,24.875002724201806,2
445,187,24.875002724201806,2
446,187,24.875002724201806,2
449,187,24.875002724201806,2
451,187,24.875002724201806,2
452,187,24.875002724201806,2
453,187,24.875002724201806,2
455,187,24.875002724201806,2
456,187,24.875002724201806,2
457,187,24.875002724201806,2
458,187,24.875002724201806,2
459,187,24.875002724201806,2
460,187,24.875002724201806,2
461,187,24.875002724201806,2
463,187,24.875002724201806,2
464,187,24.875002724201806,2
468,200,24.875002724201806,2
469,200,24.875002724201806,2
470,200,24.875002724201806,2
471,200,24.875002724201806,2
472,200,24.875002724201806,2
473,200,24.875002724201806,2
476,200,24.875002724201806,2
478,200,24.875002724201806,2
479,200,24.875002724201806,2
482,200,24.875002724201806,2
483,200,24.875002724201806,2
484,200,24.875002724201806,2
486,40,24.875002724201806,2
487,40,24.875002724201806,2
488,40,24.875002724201806,2
489,40,24.875002724201806,2
490,40,24.875002724201806,2
491,40,24.875002724201806,2
493,40,24.875002724201806,2
494,40,24.875002724201806,2
497,40,24.875002724201806,2
499,40,24.875002724201806,2
500,40,24.875002724201806,2
501,40,24.875002724201806,2
502,40,24.875002724201806,2
503,40,24.875002724201806,2
505,104,24.875002724201806,2
507,104,24.875002724201806,2
508,104,24.875002724201806,2
509,104,24.875002724201806,2
510,104,24.875002724201806,2
512,104,24.875002724201806,2
513,104,24.875002724201806,2
515,104,24.875002724201806,2
517,104,24.875002724201806,2
518,104,24.875002724201806,2
519,104,24.875002724201806,2
521,104,24.875002724201806,2
522,104,24.875002724201806,2
523,104,24.875002724201806,2
524,104,24.875002724201806,2
526,30,24.875002724201806,2
527,30,24.875002724201806,2
528,30,24.875002724201806,2
529,30,24.875002724201806,2
536,30,24.875002724201806,2
539,30,24.875002724201806,2
543,30,24.875002724201806,2
544,30,24.875002724201806,2
549,316,24.875002724201806,2
551,316,24.875002724201806,2
552,316,24.875002724201806,2
556,316,24.875002724201806,2
557,316,24.875002724201806,2
558,316,24.875002724201806,2
560,316,24.875002724201806,2
561,316,24.875002724201806,2
562,316,24.875002724201806,2
565,59,24.875002724201806,2
569,59,24.875002724201806,2
570,59,24.875002724201806,2
575,59,24.875002724201806,2
576,59,24.875002724201806,2
580,59,24.875002724201806,2
581,59,24.875002724201806,2
583,59,24.875002724201806,2
584,59,24.875002724201806,2
